timestamp,lat,lon,GHI,timestep
2025-06-14 12:30:00,37.60526315789474,127.01052631578948,906.7075805664062,3
2025-06-14 13:00:00,37.60526315789474,127.01052631578948,885.73095703125,4
2025-06-14 13:30:00,37.60526315789474,127.01052631578948,855.6896362304688,5
2025-06-14 14:00:00,37.60526315789474,127.01052631578948,817.1913452148438,6
2025-06-14 11:30:00,37.60526315789474,127.03157894736842,883.0170288085938,1
2025-06-14 12:00:00,37.60526315789474,127.03157894736842,876.3417358398438,2
2025-06-14 12:30:00,37.60526315789474,127.03157894736842,860.1218872070312,3
2025-06-14 13:00:00,37.60526315789474,127.03157894736842,839.9727783203125,4
2025-06-14 13:30:00,37.60526315789474,127.03157894736842,812.814208984375,5
2025-06-14 14:00:00,37.60526315789474,127.03157894736842,776.4119262695312,6
2025-06-14 11:30:00,37.60526315789474,127.05263157894737,856.4434204101562,1
2025-06-14 12:00:00,37.60526315789474,127.05263157894737,843.7840576171875,2
2025-06-14 12:30:00,37.60526315789474,127.05263157894737,824.2282104492188,3
2025-06-14 13:00:00,37.60526315789474,127.05263157894737,801.7630004882812,4
2025-06-14 13:30:00,37.60526315789474,127.05263157894737,773.495849609375,5
2025-06-14 14:00:00,37.60526315789474,127.05263157894737,735.0317993164062,6
2025-06-14 11:30:00,37.60526315789474,127.07368421052632,846.4934692382812,1
2025-06-14 12:00:00,37.60526315789474,127.07368421052632,832.296630859375,2
2025-06-14 12:30:00,37.60526315789474,127.07368421052632,811.490234375,3
2025-06-14 13:00:00,37.60526315789474,127.07368421052632,786.0036010742188,4
2025-06-14 13:30:00,37.60526315789474,127.07368421052632,754.876708984375,5
2025-06-14 14:00:00,37.60526315789474,127.07368421052632,713.6193237304688,6
2025-06-14 11:30:00,37.60526315789474,127.09473684210526,823.5924072265625,1
2025-06-14 12:00:00,37.60526315789474,127.09473684210526,813.3109130859375,2
2025-06-14 12:30:00,37.60526315789474,127.09473684210526,796.2774658203125,3
2025-06-14 13:00:00,37.60526315789474,127.09473684210526,775.1599731445312,4
2025-06-14 13:30:00,37.60526315789474,127.09473684210526,748.2006225585938,5
2025-06-14 14:00:00,37.60526315789474,127.09473684210526,704.9902954101562,6
2025-06-14 11:30:00,37.60526315789474,127.11578947368422,835.1198120117188,1
2025-06-14 12:00:00,37.60526315789474,127.11578947368422,828.6312866210938,2
2025-06-14 12:30:00,37.60526315789474,127.11578947368422,814.0472412109375,3
2025-06-14 13:00:00,37.60526315789474,127.11578947368422,797.0855712890625,4
2025-06-14 13:30:00,37.60526315789474,127.11578947368422,773.7022094726562,5
2025-06-14 14:00:00,37.60526315789474,127.11578947368422,727.7122192382812,6
2025-06-14 11:30:00,37.60526315789474,127.13684210526316,845.9246215820312,1
